Date,Open,High,Low,Close,Adj Close,Volume
06-Nov-13,177.03,177.5,176.54,177.17,144.35,"87,348,000"
05-Nov-13,176.14,176.75,175.57,176.27,143.61,"85,825,000"
04-Nov-13,176.69,176.9,175.98,176.83,144.07,"85,677,000"
01-Nov-13,176.02,176.61,175.22,176.21,143.56,"142,805,000"
31-Oct-13,176.15,176.89,175.53,175.79,143.22,"133,795,000"
30-Oct-13,177.38,177.51,175.66,176.29,143.63,"140,002,000"
29-Oct-13,176.63,177.24,176.38,177.17,144.35,"87,401,000"
28-Oct-13,175.89,176.47,175.7,176.23,143.58,"84,979,000"
25-Oct-13,175.51,176,175.17,175.95,143.35,"93,625,000"
24-Oct-13,174.92,175.37,174.51,175.15,142.7,"70,350,000"
23-Oct-13,174.81,174.89,173.96,174.57,142.23,"105,484,000"
22-Oct-13,174.91,175.93,174.43,175.41,142.91,"126,663,000"
21-Oct-13,174.45,174.75,174.01,174.4,142.09,"104,104,000"
18-Oct-13,173.86,174.51,173.51,174.39,142.08,"138,316,000"
17-Oct-13,171.37,173.32,171.34,173.22,141.13,"129,389,000"
16-Oct-13,170.72,172.16,170.64,172.07,140.19,"161,676,000"
15-Oct-13,170.51,171.15,169.47,169.7,138.26,"155,485,000"
14-Oct-13,169.21,171.08,169.08,170.94,139.27,"112,106,000"
11-Oct-13,168.91,170.32,168.77,170.26,138.72,"105,040,000"
10-Oct-13,167.29,169.26,167.23,169.17,137.83,"195,955,000"
09-Oct-13,165.8,166.2,164.53,165.6,134.92,"168,973,000"
08-Oct-13,167.4,167.62,165.36,165.48,134.82,"178,015,000"
07-Oct-13,167.42,168.45,167.25,167.43,136.41,"96,295,000"
04-Oct-13,167.75,169.06,167.53,168.89,137.6,"96,878,000"
03-Oct-13,168.79,168.94,166.84,167.62,136.57,"176,698,000"
02-Oct-13,168.35,169.34,167.83,169.18,137.84,"113,350,000"
01-Oct-13,168.14,169.5,167.97,169.34,137.97,"127,160,000"
30-Sep-13,167.48,168.54,167.15,168.01,136.88,"143,937,000"
27-Sep-13,168.84,169.14,168.47,168.91,137.62,"99,141,800"
26-Sep-13,169.32,170.17,169.05,169.69,138.25,"77,146,900"
25-Sep-13,169.64,169.98,168.89,169.04,137.72,"117,306,500"
24-Sep-13,169.9,170.53,169.21,169.53,138.12,"106,333,100"
23-Sep-13,170.49,170.65,169.39,169.93,138.45,"104,616,500"
20-Sep-13,0.838 Dividend,,,,,
20-Sep-13,172.33,172.33,170.58,170.72,139.09,"132,867,100"
19-Sep-13,173.52,173.6,172.59,172.76,140.07,"146,616,900"
18-Sep-13,171.01,173.52,170.58,173.05,140.31,"203,460,600"
17-Sep-13,170.46,171.11,170.46,171.07,138.7,"82,523,300"
16-Sep-13,171.16,171.24,170.04,170.31,138.08,"106,299,200"
13-Sep-13,169.13,169.46,168.74,169.33,137.29,"72,727,800"
12-Sep-13,169.34,169.56,168.72,168.95,136.98,"83,209,000"
11-Sep-13,168.64,169.4,168.35,169.4,137.35,"94,545,900"
10-Sep-13,168.64,168.9,168.26,168.87,136.92,"105,847,200"
09-Sep-13,166.45,167.73,166.45,167.63,135.91,"87,559,300"
06-Sep-13,166.51,166.98,164.48,166.04,134.62,"159,756,500"
05-Sep-13,165.85,166.4,165.73,165.96,134.56,"63,090,500"
04-Sep-13,164.43,166.03,164.13,165.75,134.39,"97,389,400"
03-Sep-13,165.23,165.58,163.7,164.39,133.28,"142,375,100"
30-Aug-13,164.51,164.53,163.17,163.65,132.68,"134,928,900"
29-Aug-13,163.55,165.04,163.4,164.17,133.11,"119,200,500"
28-Aug-13,163.26,164.49,163.05,163.91,132.9,"108,113,000"
27-Aug-13,164.36,166,163.21,163.33,132.43,"158,619,400"
26-Aug-13,166.79,167.3,165.89,166,134.59,"89,702,100"
23-Aug-13,166.55,166.83,165.77,166.62,135.09,"90,888,900"
22-Aug-13,164.9,166.3,164.89,166.06,134.64,"101,471,400"
21-Aug-13,165.12,166.03,164.19,164.56,133.42,"159,530,500"
20-Aug-13,165.04,166.2,164.86,165.58,134.25,"89,294,400"
19-Aug-13,165.64,166.21,164.76,164.77,133.59,"96,437,600"
16-Aug-13,166.06,166.63,165.5,165.83,134.45,"130,868,200"
15-Aug-13,167.41,167.43,166.09,166.38,134.9,"152,931,800"
14-Aug-13,169.53,169.8,168.7,168.74,136.81,"79,829,200"
13-Aug-13,169.41,169.9,168.41,169.61,137.52,"80,806,000"
12-Aug-13,168.46,169.31,168.38,169.11,137.11,"68,593,300"
09-Aug-13,169.58,170.1,168.72,169.31,137.27,"91,757,700"
08-Aug-13,169.98,170.18,168.93,169.8,137.67,"102,181,300"
07-Aug-13,169.19,169.43,168.55,169.18,137.17,"84,854,700"
06-Aug-13,170.37,170.74,169.35,169.73,137.61,"87,495,000"
05-Aug-13,170.57,170.96,170.35,170.7,138.4,"54,072,700"
02-Aug-13,170.28,170.97,170.05,170.95,138.6,"91,116,700"
01-Aug-13,169.99,170.81,169.9,170.66,138.37,"110,438,400"
31-Jul-13,168.94,169.85,168.49,168.71,136.79,"142,388,700"
30-Jul-13,169.1,169.28,168.19,168.59,136.69,"85,209,600"
29-Jul-13,168.68,169.06,168.11,168.59,136.69,"79,695,000"
26-Jul-13,168.22,169.16,167.52,169.11,137.11,"107,814,600"
25-Jul-13,168.22,169.08,167.94,168.93,136.97,"111,088,600"
24-Jul-13,169.79,169.86,168.18,168.52,136.63,"112,914,000"
23-Jul-13,169.8,169.83,169.05,169.14,137.14,"80,829,700"
22-Jul-13,169.41,169.74,169.01,169.5,137.43,"79,428,600"
19-Jul-13,168.52,169.23,168.31,169.17,137.16,"103,831,700"
18-Jul-13,168.31,169.27,168.2,168.87,136.92,"103,620,100"
17-Jul-13,168.16,168.48,167.73,167.95,136.17,"92,873,900"
16-Jul-13,168.26,168.36,167.07,167.52,135.82,"88,702,100"
15-Jul-13,167.97,168.39,167.68,168.15,136.33,"69,450,600"
12-Jul-13,167.39,167.93,167.13,167.51,135.81,"104,212,700"
11-Jul-13,167.11,167.61,165.18,167.44,135.76,"135,592,200"
10-Jul-13,164.97,165.75,164.63,165.19,133.93,"121,410,100"
09-Jul-13,164.98,165.33,164.27,165.13,133.88,"119,298,000"
08-Jul-13,163.86,164.39,163.08,163.95,132.93,"108,092,500"
05-Jul-13,162.47,163.08,161.3,163.02,132.17,"122,416,900"
03-Jul-13,160.48,161.77,160.22,161.28,130.76,"75,216,400"
02-Jul-13,161.12,162.3,160.5,161.21,130.71,"154,863,700"
01-Jul-13,161.26,162.48,161.08,161.36,130.83,"131,954,800"
28-Jun-13,160.63,161.4,159.86,160.42,130.07,"160,402,900"
27-Jun-13,161.1,161.82,160.95,161.08,130.6,"129,483,700"
26-Jun-13,159.87,160.5,159.25,160.14,129.84,"134,848,000"
25-Jun-13,158.48,160.1,157.42,158.57,128.57,"162,262,200"
24-Jun-13,157.41,158.43,155.73,157.06,127.34,"222,329,000"
21-Jun-13,0.839 Dividend,,,,,
21-Jun-13,159.64,159.76,157.47,159.07,128.97,"271,956,800"
20-Jun-13,161.86,163.47,158.98,159.4,128.56,"321,255,900"
19-Jun-13,165.6,165.89,163.38,163.45,131.83,"206,149,500"
18-Jun-13,164.53,165.99,164.52,165.74,133.67,"114,695,600"
17-Jun-13,164.29,165.22,163.22,164.44,132.62,"136,295,600"
14-Jun-13,164.03,164.67,162.91,163.18,131.61,"141,197,500"
13-Jun-13,161.66,164.5,161.3,164.21,132.44,"163,587,800"
12-Jun-13,164.22,164.39,161.6,161.75,130.45,"177,361,500"
11-Jun-13,163.3,164.54,162.74,163.1,131.54,"159,505,400"
10-Jun-13,165.31,165.4,164.37,164.8,132.91,"105,667,100"
07-Jun-13,163.85,164.95,163.14,164.8,132.91,"188,337,800"
06-Jun-13,161.2,162.74,160.25,162.73,131.24,"200,225,500"
05-Jun-13,163.09,163.42,161.13,161.27,130.07,"211,737,800"
04-Jun-13,164.44,165.1,162.73,163.56,131.91,"157,631,500"
03-Jun-13,163.83,164.46,162.66,164.35,132.55,"168,390,700"
31-May-13,165.37,166.31,163.13,163.45,131.83,"176,850,100"
30-May-13,165.35,166.59,165.22,165.83,133.74,"107,793,800"
29-May-13,165.42,165.8,164.34,165.22,133.25,"160,363,400"
28-May-13,167.04,167.78,165.81,166.3,134.12,"143,679,800"
24-May-13,164.47,165.38,163.98,165.31,133.33,"151,573,900"
23-May-13,164.16,165.91,163.94,165.45,133.44,"211,064,400"
22-May-13,167.34,169.07,165.17,165.93,133.83,"244,031,800"
21-May-13,167.08,167.8,166.5,167.17,134.83,"95,804,200"
20-May-13,166.78,167.58,166.61,166.93,134.63,"85,071,200"
17-May-13,165.95,167.04,165.73,166.94,134.64,"129,801,000"
16-May-13,165.78,166.36,165.09,165.34,133.35,"109,913,600"
15-May-13,164.96,166.45,164.91,166.12,133.98,"120,718,500"
14-May-13,163.67,165.35,163.67,165.23,133.26,"119,000,900"
13-May-13,163.2,163.81,162.82,163.54,131.9,"81,843,200"
10-May-13,162.99,163.55,162.51,163.41,131.79,"103,203,000"
09-May-13,163.27,163.7,162.47,162.88,131.37,"106,738,600"
08-May-13,162.42,163.39,162.33,163.34,131.74,"97,419,200"
07-May-13,162.13,162.65,161.67,162.6,131.14,"90,359,200"
06-May-13,161.49,162.01,161.42,161.78,130.48,"66,882,100"
03-May-13,161.14,161.88,159.78,161.37,130.15,"144,202,300"
02-May-13,158.68,159.89,158.53,159.75,128.84,"96,407,600"
01-May-13,159.33,159.41,158.1,158.28,127.66,"138,874,200"
30-Apr-13,159.27,159.72,158.61,159.68,128.78,"116,010,700"
29-Apr-13,158.67,159.65,158.42,159.3,128.48,"88,572,800"
26-Apr-13,158.33,158.6,157.73,158.24,127.62,"95,918,800"
25-Apr-13,158.34,159.27,158.1,158.52,127.85,"131,060,600"
24-Apr-13,157.83,158.3,157.54,157.88,127.33,"96,781,200"
23-Apr-13,156.95,157.93,156.17,157.78,127.25,"166,141,300"
22-Apr-13,155.78,156.54,154.75,156.17,125.95,"106,553,500"
19-Apr-13,154.5,155.55,154.12,155.48,125.4,"149,687,600"
18-Apr-13,155.37,155.41,153.55,154.14,124.32,"167,583,200"
17-Apr-13,156.29,156.32,154.28,155.11,125.1,"226,834,800"
16-Apr-13,156.29,157.49,155.91,157.41,126.95,"147,507,800"
15-Apr-13,158,158.13,155.1,155.12,125.11,"217,259,000"
12-Apr-13,158.68,159.04,157.92,158.8,128.07,"116,359,900"
11-Apr-13,158.7,159.71,158.54,159.19,128.39,"110,142,500"
10-Apr-13,157.17,158.87,157.13,158.67,127.97,"135,711,100"
09-Apr-13,156.5,157.32,155.98,156.75,126.42,"101,922,200"
08-Apr-13,155.27,156.22,154.75,156.21,125.99,"86,571,200"
05-Apr-13,153.95,155.35,153.77,155.16,125.14,"159,666,000"
04-Apr-13,155.43,156.17,155.09,155.86,125.7,"131,885,000"
03-Apr-13,156.91,157.03,154.82,155.23,125.2,"154,167,400"
02-Apr-13,156.61,157.21,156.37,156.82,126.48,"101,504,300"
01-Apr-13,156.59,156.91,155.67,156.05,125.86,"99,194,100"
28-Mar-13,156.09,156.85,155.75,156.67,126.36,"102,932,800"
27-Mar-13,155.26,156.24,155,156.19,125.97,"99,950,600"
26-Mar-13,155.59,156.23,155.42,156.19,125.97,"86,856,600"
25-Mar-13,156.01,156.27,154.35,154.95,124.97,"151,322,300"
22-Mar-13,154.85,155.6,154.73,155.6,125.49,"111,163,600"
21-Mar-13,154.76,155.64,154.1,154.36,124.49,"128,605,000"
20-Mar-13,155.52,155.95,155.26,155.69,125.57,"113,759,300"
19-Mar-13,155.3,155.51,153.59,154.61,124.7,"167,567,300"
18-Mar-13,154.34,155.64,154.2,154.97,124.99,"126,704,300"
15-Mar-13,0.694 Dividend,,,,,
15-Mar-13,155.85,156.04,155.31,155.83,125.68,"138,601,100"
14-Mar-13,156.31,156.8,155.91,156.73,125.85,"126,329,900"
13-Mar-13,155.76,156.12,155.23,155.9,125.18,"92,550,900"
12-Mar-13,155.92,156.1,155.21,155.68,125,"105,755,800"
11-Mar-13,155.32,156.04,155.13,156.03,125.28,"83,746,800"
08-Mar-13,155.46,155.65,154.66,155.44,124.81,"123,477,800"
07-Mar-13,154.7,154.98,154.52,154.78,124.28,"86,101,400"
06-Mar-13,154.84,154.92,154.16,154.5,124.05,"94,469,900"
05-Mar-13,153.66,154.7,153.64,154.29,123.89,"121,431,900"
04-Mar-13,151.76,152.92,151.52,152.92,122.79,"99,010,200"
01-Mar-13,151.09,152.34,150.41,152.11,122.14,"170,634,800"
28-Feb-13,151.9,152.87,151.41,151.61,121.73,"126,866,000"
27-Feb-13,149.89,152.33,149.76,151.91,121.98,"150,781,900"
26-Feb-13,149.72,150.2,148.73,150.02,120.46,"186,596,200"
25-Feb-13,152.63,152.86,149,149,119.64,"245,824,800"
22-Feb-13,151.15,151.89,150.49,151.89,121.96,"106,356,600"
21-Feb-13,150.96,151.42,149.94,150.42,120.78,"183,257,000"
20-Feb-13,153.14,153.19,151.26,151.34,121.52,"160,574,800"
19-Feb-13,152.37,153.28,152.16,153.25,123.05,"95,105,400"
15-Feb-13,152.43,152.59,151.55,152.11,122.14,"215,226,500"
14-Feb-13,151.69,152.47,151.52,152.29,122.28,"80,834,300"
13-Feb-13,152.33,152.61,151.72,152.15,122.17,"82,322,600"
12-Feb-13,151.78,152.3,151.61,152.02,122.06,"65,392,700"
11-Feb-13,151.74,151.9,151.39,151.77,121.86,"73,775,000"
08-Feb-13,151.22,151.89,151.22,151.8,121.89,"103,133,700"
07-Feb-13,151.21,151.35,149.86,150.96,121.21,"162,490,000"
06-Feb-13,150.52,151.26,150.41,151.16,121.37,"138,762,800"
05-Feb-13,150.35,151.48,150.29,151.05,121.28,"113,912,400"
04-Feb-13,150.32,151.27,149.43,149.54,120.07,"159,073,600"
01-Feb-13,150.65,151.42,150.39,151.24,121.44,"131,173,000"
31-Jan-13,149.89,150.38,149.6,149.7,120.2,"108,975,800"
30-Jan-13,150.64,150.94,149.93,150.07,120.5,"137,447,700"
29-Jan-13,149.77,150.85,149.67,150.66,120.97,"105,694,400"
28-Jan-13,150.29,150.33,149.51,150.07,120.5,"113,357,700"
25-Jan-13,149.88,150.25,149.37,150.25,120.64,"147,211,600"
24-Jan-13,149.15,150.14,149.01,149.41,119.97,"146,426,400"
23-Jan-13,149.13,149.5,148.86,149.37,119.94,"104,596,100"
22-Jan-13,148.33,149.13,147.98,149.13,119.74,"111,797,300"
18-Jan-13,147.97,148.49,147.43,148.33,119.1,"169,906,000"
17-Jan-13,147.7,148.42,147.15,148,118.84,"133,833,500"
16-Jan-13,146.77,147.28,146.61,147.05,118.07,"104,849,500"
15-Jan-13,146.29,147.21,146.2,147.07,118.09,"93,172,600"
14-Jan-13,146.89,147.07,146.43,146.97,118.01,"89,567,200"
11-Jan-13,147.04,147.15,146.61,147.07,118.09,"113,917,300"
10-Jan-13,146.73,147.09,145.97,147.08,118.1,"130,735,400"
09-Jan-13,145.87,146.32,145.64,145.92,117.17,"90,745,600"
08-Jan-13,145.71,145.91,144.98,145.55,116.87,"121,265,100"
07-Jan-13,145.85,146.11,145.43,145.97,117.21,"110,002,500"
04-Jan-13,145.97,146.61,145.67,146.37,117.53,"116,817,700"
03-Jan-13,145.99,146.37,145.34,145.73,117.01,"144,761,800"
02-Jan-13,145.11,146.15,144.73,146.06,117.28,"192,059,000"
31-Dec-12,139.66,142.56,139.54,142.41,114.35,"243,935,200"
28-Dec-12,140.64,141.42,139.87,140.03,112.44,"148,806,700"
27-Dec-12,141.79,142.08,139.92,141.56,113.66,"167,920,600"
26-Dec-12,142.64,142.71,141.35,141.75,113.82,"106,947,700"
24-Dec-12,142.48,142.56,142.19,142.35,114.3,"53,874,600"
21-Dec-12,1.022 Dividend,,,,,
21-Dec-12,142.17,144.09,141.94,142.79,114.65,"245,883,800"
20-Dec-12,144.38,145.14,143.98,145.12,115.7,"168,487,000"
19-Dec-12,145.53,145.58,144.24,144.29,115.04,"150,895,400"
18-Dec-12,144,145.5,143.79,145.37,115.9,"177,762,800"
17-Dec-12,142.47,143.85,142.43,143.77,114.63,"143,238,200"
14-Dec-12,142.32,142.58,141.88,142.1,113.29,"137,701,700"
13-Dec-12,143.42,143.83,142.27,142.63,113.72,"135,715,000"
12-Dec-12,144,144.55,143.31,143.51,114.42,"145,880,100"
11-Dec-12,143.06,144.11,142.99,143.44,114.36,"152,570,400"
10-Dec-12,142.21,142.81,142.15,142.47,113.59,"98,840,700"
07-Dec-12,142.53,142.69,141.67,142.41,113.54,"108,726,400"
06-Dec-12,141.37,142.04,141.16,141.98,113.2,"103,220,600"
05-Dec-12,141.37,142.16,140.37,141.5,112.82,"147,300,500"
04-Dec-12,141.44,141.87,140.87,141.25,112.62,"127,512,200"
03-Dec-12,142.8,142.92,141.34,141.45,112.78,"124,656,300"
30-Nov-12,142.14,142.42,141.66,142.15,113.33,"136,568,300"
29-Nov-12,141.99,142.51,141.37,142.12,113.31,"151,085,900"
28-Nov-12,139.76,141.54,139,141.46,112.78,"177,086,500"
27-Nov-12,140.91,141.39,140.24,140.33,111.88,"128,646,200"
26-Nov-12,140.65,141.36,140.19,141.05,112.46,"100,124,400"
23-Nov-12,140.13,141.4,140.04,141.35,112.7,"65,409,200"
21-Nov-12,139.31,139.57,139.03,139.45,111.18,"81,710,800"
20-Nov-12,138.91,139.42,138.08,139.19,110.97,"119,807,400"
19-Nov-12,137.9,139.15,136.41,139.13,110.93,"151,495,800"
16-Nov-12,135.9,136.64,134.7,136.37,108.73,"239,483,900"
15-Nov-12,135.98,136.49,135.18,135.7,108.19,"178,128,400"
14-Nov-12,138.21,138.43,135.62,135.93,108.38,"191,505,000"
13-Nov-12,137.54,139.25,137.36,137.79,109.86,"123,018,300"
12-Nov-12,138.59,138.81,137.96,138.27,110.24,"97,677,500"
09-Nov-12,137.62,139.44,137.55,138.16,110.15,"201,055,300"
08-Nov-12,139.7,140.41,137.93,138.04,110.06,"181,517,300"
07-Nov-12,141.66,141.68,139.06,139.72,111.4,"264,304,500"
06-Nov-12,142.28,143.52,142.13,142.96,113.98,"107,068,100"
05-Nov-12,141.35,142.17,140.93,141.85,113.1,"98,378,500"
02-Nov-12,143.68,143.72,141.41,141.56,112.86,"137,702,200"
01-Nov-12,141.65,143.01,141.52,142.83,113.88,"100,995,600"
31-Oct-12,141.85,142.03,140.68,141.35,112.7,"103,438,500"
26-Oct-12,141.3,141.84,140.39,141.35,112.7,"146,023,500"
25-Oct-12,142.02,142.28,140.57,141.43,112.76,"134,457,400"
24-Oct-12,141.93,142.1,140.8,141.02,112.43,"120,179,400"
23-Oct-12,141.86,142.06,140.83,141.42,112.75,"192,056,300"
22-Oct-12,143.15,143.67,142.28,143.41,114.34,"125,578,600"
19-Oct-12,145.55,145.56,143.05,143.39,114.32,"185,645,200"
18-Oct-12,145.82,146.52,145.33,145.82,116.26,"148,108,500"
17-Oct-12,145.64,146.32,145.42,146.2,116.56,"128,834,100"
16-Oct-12,144.76,145.64,144.66,145.54,116.04,"108,815,500"
15-Oct-12,143.23,144.23,142.77,144.08,114.87,"107,689,100"
12-Oct-12,143.46,143.95,142.58,142.89,113.92,"124,181,900"
11-Oct-12,144.28,144.49,143.33,143.36,114.3,"123,601,500"
10-Oct-12,144.18,144.32,143.09,143.28,114.24,"124,247,500"
09-Oct-12,145.53,145.65,144.15,144.2,114.97,"148,872,900"
08-Oct-12,145.6,146.12,145.31,145.64,116.12,"78,415,400"
05-Oct-12,146.91,147.16,145.7,146.14,116.52,"124,842,100"
04-Oct-12,145.64,146.34,145.44,146.13,116.51,"124,311,600"
03-Oct-12,144.89,145.43,144.13,145.09,115.68,"121,283,100"
02-Oct-12,144.92,145.15,143.83,144.5,115.21,"113,422,200"
01-Oct-12,144.52,145.69,144.01,144.35,115.09,"135,911,200"
28-Sep-12,144.09,144.56,143.46,143.97,114.79,"150,696,100"
27-Sep-12,143.89,144.97,143.51,144.64,115.32,"111,830,300"
26-Sep-12,144.07,144.11,142.95,143.29,114.24,"146,502,200"
25-Sep-12,145.96,146.24,144.06,144.1,114.89,"133,165,200"
24-Sep-12,145.15,145.98,145.04,145.65,116.13,"95,682,000"
21-Sep-12,0.779 Dividend,,,,,
21-Sep-12,146.64,146.67,145.81,145.87,116.3,"108,737,500"
20-Sep-12,146.03,146.79,145.63,146.71,116.35,"154,009,800"
19-Sep-12,146.79,147.17,146.41,146.7,116.34,"128,318,300"
18-Sep-12,146.49,146.81,146.25,146.62,116.28,"98,326,600"
17-Sep-12,146.94,147.19,146.37,146.74,116.37,"119,427,800"
14-Sep-12,146.88,148.11,146.76,147.24,116.77,"169,777,000"
13-Sep-12,144.37,147.04,143.99,146.59,116.25,"225,470,200"
12-Sep-12,144.39,144.55,143.9,144.39,114.51,"87,640,900"
11-Sep-12,143.6,144.37,143.56,143.91,114.13,"88,760,000"
10-Sep-12,144.19,144.44,143.46,143.51,113.81,"86,458,500"
07-Sep-12,144.01,144.39,143.88,144.33,114.46,"107,272,100"
06-Sep-12,141.76,143.78,141.75,143.77,114.02,"158,272,500"
05-Sep-12,141.09,141.47,140.63,140.91,111.75,"100,660,300"
04-Sep-12,141.04,141.46,140.13,141.03,111.84,"120,226,200"
31-Aug-12,141.29,141.82,140.36,141.16,111.95,"151,970,400"
30-Aug-12,140.9,140.94,140.19,140.49,111.42,"96,589,900"
29-Aug-12,141.52,141.89,141.12,141.51,112.23,"65,421,300"
28-Aug-12,141.18,141.84,140.97,141.4,112.14,"75,689,600"
27-Aug-12,141.89,142.08,141.34,141.54,112.25,"68,785,900"
24-Aug-12,140.31,141.83,140.22,141.51,112.23,"99,481,200"
23-Aug-12,141.47,141.48,140.44,140.66,111.55,"111,466,400"
22-Aug-12,141.4,142.05,141.07,141.82,112.47,"133,243,500"
21-Aug-12,142.54,143.09,141.45,141.76,112.42,"105,581,100"
20-Aug-12,141.98,142.22,141.59,142.19,112.76,"78,255,700"
17-Aug-12,142.23,142.3,141.86,142.18,112.76,"90,813,700"
16-Aug-12,141.15,142.16,140.8,141.99,112.61,"112,014,200"
15-Aug-12,140.64,141.19,140.55,140.95,111.78,"71,085,900"
14-Aug-12,141.29,141.38,140.37,140.79,111.65,"102,379,400"
13-Aug-12,140.6,140.84,140.04,140.77,111.64,"79,426,900"
10-Aug-12,140.04,140.89,139.81,140.84,111.69,"99,792,700"
09-Aug-12,140.29,140.89,140.15,140.61,111.51,"90,291,700"
08-Aug-12,139.85,140.65,139.81,140.49,111.42,"89,754,700"
07-Aug-12,140.18,140.92,140.03,140.32,111.28,"109,545,100"
06-Aug-12,139.72,140.17,139.56,139.62,110.73,"86,326,200"
03-Aug-12,138.56,139.64,136.68,139.35,110.51,"157,825,000"
02-Aug-12,136.55,137.57,135.58,136.64,108.36,"199,556,600"
01-Aug-12,138.7,138.73,137.4,137.59,109.12,"138,293,800"
31-Jul-12,138.49,138.87,137.71,137.71,109.21,"120,575,900"
30-Jul-12,138.52,139.34,138.27,138.68,109.98,"106,782,000"
27-Jul-12,136.89,139.07,136.14,138.68,109.98,"236,768,900"
26-Jul-12,135.89,136.46,135.26,136.17,107.99,"156,526,500"
25-Jul-12,134.21,134.56,133.25,133.96,106.24,"129,122,300"
24-Jul-12,135.19,135.25,133.03,133.93,106.21,"173,301,200"
23-Jul-12,134.47,136.38,133.84,135.09,107.13,"145,210,900"
20-Jul-12,136.95,137.16,136.32,136.47,108.23,"142,904,500"
19-Jul-12,137.65,138.18,137.21,137.73,109.23,"129,847,300"
18-Jul-12,136.04,137.64,135.96,137.37,108.94,"113,349,700"
17-Jul-12,135.97,136.64,134.55,136.36,108.14,"138,860,300"
16-Jul-12,135.44,135.83,134.9,135.43,107.4,"97,525,200"
13-Jul-12,133.86,135.89,133.84,135.75,107.66,"129,642,600"
12-Jul-12,133.38,134.23,132.6,133.51,105.88,"143,583,200"
11-Jul-12,134.21,134.6,133.38,134.16,106.4,"141,733,400"
10-Jul-12,136.01,136.23,133.68,134.14,106.38,"167,884,800"
09-Jul-12,135.38,135.57,134.7,135.32,107.32,"103,780,500"
06-Jul-12,135.47,135.77,134.85,135.49,107.45,"151,192,100"
05-Jul-12,136.9,137.8,136.29,136.79,108.48,"126,177,500"
03-Jul-12,136.48,137.51,136.34,137.41,108.97,"80,450,000"
02-Jul-12,136.48,136.65,135.52,136.51,108.26,"129,524,500"
29-Jun-12,135.2,136.27,134.85,136.1,107.93,"212,250,900"
28-Jun-12,132.29,132.99,131.28,132.79,105.31,"169,242,100"
27-Jun-12,132.42,133.43,131.97,133.17,105.61,"108,088,000"
26-Jun-12,131.7,132.38,130.93,131.98,104.67,"141,634,000"
25-Jun-12,132.05,132.1,130.85,131.32,104.14,"146,375,700"
22-Jun-12,133.13,133.71,132.62,133.46,105.84,"130,029,200"
21-Jun-12,135.64,135.78,132.33,132.44,105.03,"205,272,200"
20-Jun-12,135.71,136.1,134.27,135.48,107.44,"206,451,800"
19-Jun-12,135.08,136.25,134.37,135.7,107.62,"137,382,600"
18-Jun-12,133.58,134.73,133.28,134.4,106.59,"131,360,900"
15-Jun-12,0.688 Dividend,,,,,
15-Jun-12,133.38,134.26,133.1,134.14,106.38,"169,444,500"
14-Jun-12,132.34,134,131.98,133.47,105.3,"230,615,500"
13-Jun-12,132.53,133.36,131.62,132.07,104.2,"172,223,900"
12-Jun-12,131.79,133.01,131.16,132.92,104.87,"181,931,800"
11-Jun-12,134.17,134.25,131.28,131.41,103.68,"169,756,100"
08-Jun-12,131.71,133.13,131.29,133.1,105.01,"143,915,400"
07-Jun-12,133.47,133.53,131.78,132.05,104.18,"184,772,700"
06-Jun-12,129.97,132.03,129.93,131.97,104.12,"184,202,800"
05-Jun-12,127.85,129.26,127.78,129.07,101.83,"164,149,400"
04-Jun-12,128.39,128.74,127.14,128.1,101.07,"202,545,800"
01-Jun-12,129.41,131.5,128.16,128.16,101.11,"253,240,900"
31-May-12,131.71,132.45,130.34,131.47,103.73,"196,186,000"
30-May-12,132.56,133.69,131.49,131.76,103.95,"162,370,400"
29-May-12,133.16,133.93,131.17,133.7,105.49,"152,883,500"
25-May-12,132.48,132.85,131.78,132.1,104.22,"135,465,600"
24-May-12,132.63,132.84,131.42,132.53,104.56,"167,357,600"
23-May-12,131.25,132.46,129.99,132.27,104.36,"204,958,400"
22-May-12,132.31,133.23,131.34,132.2,104.3,"197,531,200"
21-May-12,130.16,132.02,129.95,131.97,104.12,"177,861,100"
18-May-12,131.37,131.6,129.55,129.74,102.36,"319,615,900"
17-May-12,132.86,133.02,130.79,130.86,103.24,"247,992,900"
16-May-12,133.94,134.55,132.8,132.83,104.8,"207,265,500"
15-May-12,134.02,134.81,133.13,133.34,105.2,"207,629,300"
14-May-12,134.31,135.61,133.91,134.11,105.81,"163,910,000"
11-May-12,135.17,136.87,135.11,135.61,106.99,"153,032,400"
10-May-12,136.68,136.85,135.71,136.02,107.32,"150,600,000"
09-May-12,135.1,136.61,134.49,135.74,107.09,"220,752,500"
08-May-12,136.28,136.77,134.92,136.55,107.73,"213,377,700"
07-May-12,136.51,137.56,136.46,137.1,108.17,"127,765,900"
04-May-12,138.52,139.3,136.92,137,108.09,"193,927,300"
03-May-12,140.34,140.45,138.99,139.25,109.86,"143,759,700"
02-May-12,139.92,140.46,139.46,140.32,110.71,"121,081,000"
01-May-12,139.79,141.66,139.63,140.74,111.04,"138,832,200"
30-Apr-12,140.11,140.21,139.49,139.87,110.35,"115,092,200"
27-Apr-12,140.58,140.79,139.8,140.39,110.76,"130,725,000"
26-Apr-12,138.89,140.32,138.81,140.16,110.58,"136,291,600"
25-Apr-12,138.65,139.25,138.53,139.19,109.82,"150,252,200"
